OMS_Way_Id,Node_Id,Latitude,Longitude
100615639,1033753318,9.5319691,-74.7912692
100615639,1033748883,9.5312950,-74.7912418
100615639,1033751032,9.5296314,-74.7906283
100615639,1033754456,9.5269336,-74.7904492
100615639,1033752575,9.5244072,-74.7906753
100615639,1033748037,9.5217087,-74.7908432
100615639,1033749067,9.5186082,-74.7911259
100615639,1033752343,9.5164837,-74.7912950
100615639,1033750090,9.5144153,-74.7921582
100615639,1033753599,9.5122893,-74.7930790
100615639,1033748371,9.5099337,-74.7939994
100615639,1033751274,9.5070035,-74.7952077
100615639,1033749499,9.5023492,-74.7972797
100615639,1033752907,9.4995920,-74.7980836
100615639,1033753807,9.4964911,-74.7984819
100615639,1033749252,9.4933908,-74.7986488
100615639,1033746841,9.4912094,-74.7985865
100615639,1033750279,9.4889144,-74.7979456
100615639,1033753252,9.4851845,-74.7971861
100615639,1033748783,9.4814561,-74.7956749
100615639,1033754254,9.4784166,-74.7941652
100615639,1033749847,9.4754889,-74.7941013
100615639,1033750668,9.4729618,-74.7946743
100615639,1033754040,9.4705453,-74.7973291
100615639,1033751578,9.4685284,-74.8010254
100615639,1033747237,9.4670295,-74.8040868
100615639,1033750742,9.4652448,-74.8065115
100615639,1033754152,9.4635769,-74.8080114
100615639,1033751840,9.4621977,-74.8087023
100615639,1033747448,9.4601882,-74.8088137
100615639,1033748549,9.4575474,-74.8088081
100615639,1033751361,9.4546207,-74.8082815
100615639,1033749675,9.4509485,-74.8074065
100615639,1033753071,9.4475073,-74.8058382
100615639,1033749106,9.4467463,-74.8050163
