OMS_Way_Id,Node_Id,Latitude,Longitude
91364457,1033747618,9.3840833,-74.6559177
91364457,1033752287,9.3852071,-74.6580219
91364457,1033754249,9.3865302,-74.6598137
91364457,1033750823,9.3879804,-74.6614444
91364457,1033750024,9.3892750,-74.6624656
91364457,1033754410,9.3905737,-74.6636438
91364457,1033749020,9.3927543,-74.6648026
91364457,1033753517,9.3950300,-74.6660686
91364457,1033750664,9.3961944,-74.6666265
91364457,1033747231,9.3980044,-74.6674955
91364457,1033749489,9.4003648,-74.6686649
91364457,1033754032,9.4022277,-74.6695232
91364457,1033753239,9.4044611,-74.6698666
91364457,1033749841,9.4063663,-74.6702635
91364457,1033751564,9.4086790,-74.6704727
91364457,1033748769,9.4104198,-74.6704973
91364457,1033753794,9.4116326,-74.6709871
91364457,1033750271,9.4126064,-74.6719975
91364457,1033752567,9.4136061,-74.6732247
91364457,1033749248,9.4143946,-74.6745229
91364457,1033748353,9.4150402,-74.6766526
91364457,1033752898,9.4156859,-74.6785140
91364457,1033746828,9.4164109,-74.6812230
91364457,1033751268,9.4167179,-74.6829343
91364457,1033748224,9.4173529,-74.6858633
91364457,1033752732,9.4184113,-74.6890283
91364457,1033746651,9.4191205,-74.6905303
91364457,1033751139,9.4202106,-74.6924186
91364457,1033750462,9.4220523,-74.6943712
91364457,1033747030,9.4232377,-74.6954334
91364457,1033749364,9.4244443,-74.6962488
91364457,1033753917,9.4257461,-74.6970749
91364457,1033750947,9.4264552,-74.6977723
91364457,1033747855,9.4267833,-74.6987593
91364457,1033749962,9.4267304,-74.7001863
91364457,1033754371,9.4259578,-74.7018921
91364457,1033753706,9.4248994,-74.7036409
91364457,1033750186,9.4236716,-74.7063875
91364457,1033752420,9.4220946,-74.7090805
91364457,1033749145,9.4208812,-74.7109096
91364457,1033754201,9.4196708,-74.7136247
91364457,1033750782,9.4187475,-74.7162247
91364457,1033753161,9.4182420,-74.7182751
91364457,1033749767,9.4176599,-74.7210217
91364457,1033748978,9.4174154,-74.7226395
91364457,1033753452,9.4175244,-74.7258195
91364457,1033747541,9.4177974,-74.7286821
91364457,1033751951,9.4185807,-74.7311068
91364457,7852917393,9.4191655,-74.7326008
91364457,1033749402,9.4193110,-74.7328448
91364457,1033753976,9.4204435,-74.7345185
91364457,7851899735,9.4218512,-74.7366107
91364457,582785928,9.4294986,-74.7392331
