OMS_Way_Id,Node_Id,Latitude,Longitude
1186114534,11017058205,9.3455573,-74.7059561
1186114534,11017058219,9.3475475,-74.7102047
1186114534,11017058220,9.3519937,-74.7176720
1186114534,11017058221,9.3559953,-74.7242595
1186114534,11017058222,9.3615001,-74.7325851
1186114534,11017058223,9.3667083,-74.7387434
1186114534,11017058224,9.3704133,-74.7453095
1186114534,11017058225,9.3768917,-74.7507597
1186114534,11017058226,9.3831582,-74.7545148
1186114534,11017058227,9.3887260,-74.7562529
1186114534,11017058228,9.3937010,-74.7563173
1186114534,11017058229,9.4016820,-74.7550727
1186114534,11017058230,9.4069108,-74.7518970
1186114534,11017058231,9.4158652,-74.7470905
1186114534,11017058232,9.4229354,-74.7445370
1186114534,11017058233,9.4271479,-74.7419836
1186114534,11017058234,9.4327785,-74.7398807
1186114534,11017058235,9.4375623,-74.7399880
1186114534,11017058236,9.4432563,-74.7415544
1186114534,11017058237,9.4470800,-74.7426203
1186114534,11017058238,9.4498605,-74.7448911
1186114534,11017058239,9.4529717,-74.7477986
1186114534,11017058240,9.4580728,-74.7520257
1186114534,11017058241,9.4600412,-74.7542359
1186114534,11017058242,9.4617768,-74.7558667
1186114534,11017058243,9.4620943,-74.7567250
1186114534,11017058244,9.4631737,-74.7621323
1186114534,11017058245,9.4647611,-74.7689988
1186114534,11017058254,9.4652182,-74.7728031
1186114534,11017058246,9.4655654,-74.7756936
1186114534,11017058247,9.4660099,-74.7859932
1186114534,11017058248,9.4688249,-74.7924949
1186114534,11017058265,9.4728710,-74.7938789
1186114534,11017058249,9.4757882,-74.7948767
1186114534,11017058250,9.4809313,-74.7963788
1186114534,11017058251,9.4846139,-74.7980095
1186114534,11017058252,9.4891430,-74.7985674
1186114534,11017058253,9.4938414,-74.7991039
