OMS_Way_Id,Node_Id,Latitude,Longitude
1172223300,10891677076,8.9896334,-73.9702132
1172223300,10975893239,8.9894490,-73.9703198
1172223300,10975893228,8.9889891,-73.9706225
1172223300,10975893227,8.9889371,-73.9706862
1172223300,10975893240,8.9887995,-73.9709549
1172223300,10975893226,8.9886917,-73.9711654
1172223300,10897263245,8.9882100,-73.9720592
1172223300,10975893225,8.9879001,-73.9726825
1172223300,10897262952,8.9872769,-73.9739497
1172223300,10897263263,8.9870029,-73.9759166
1172223300,10975893246,8.9865257,-73.9770843
1172223300,10891677078,8.9862715,-73.9774546
1172223300,10975893251,8.9859623,-73.9779212
1172223300,10975893250,8.9856956,-73.9783168
1172223300,10975893252,8.9853693,-73.9787882
1172223300,10975893213,8.9853669,-73.9788202
1172223300,10975893247,8.9853920,-73.9789192
1172223300,10897262969,8.9854222,-73.9790352
1172223300,10891677079,8.9855411,-73.9794125
1172223300,10891677080,8.9857386,-73.9802957
1172223300,10891677081,8.9858930,-73.9806858
1172223300,10891677082,8.9883784,-73.9847712
1172223300,10891677083,8.9937617,-73.9876036
1172223300,10891677084,8.9970891,-73.9898995
1172223300,10891677085,8.9977461,-73.9904574
1172223300,10891677086,8.9982336,-73.9912728
1172223300,10891677087,8.9986787,-73.9936761
1172223300,10891677088,8.9984667,-73.9945773
1172223300,10891677089,8.9969408,-73.9978174
1172223300,10891677090,8.9958175,-74.0000276
1172223300,10891677091,8.9955208,-74.0017442
1172223300,10891677092,8.9956904,-74.0019588
1172223300,10891677093,8.9959447,-74.0020875
1172223300,10891677094,8.9969832,-74.0027741
1172223300,10891677095,9.0006073,-74.0039758
1172223300,10891677096,9.0049731,-74.0048555
1172223300,10891677097,9.0059692,-74.0047912
1172223300,10891677098,9.0105893,-74.0021733
1172223300,10891677099,9.0121999,-73.9985899
1172223300,10891677100,9.0109283,-73.9933971
1172223300,10891677101,9.0095932,-73.9906291
1172223300,10891677102,9.0083640,-73.9879040
1172223300,10891677103,9.0083428,-73.9871530
1172223300,10891677104,9.0087243,-73.9859299
1172223300,10891694505,9.0093813,-73.9848355
1172223300,10891694506,9.0096356,-73.9847068
1172223300,10891694507,9.0099535,-73.9847712
1172223300,10891694508,9.0104197,-73.9848784
1172223300,10891694509,9.0115641,-73.9864234
1172223300,10891694510,9.0166716,-73.9942340
1172223300,10891694511,9.0220544,-73.9995770
1172223300,10891694512,9.0270345,-74.0017013
1172223300,10891694513,9.0295988,-74.0027527
1172223300,10891694514,9.0314424,-74.0053705
1172223300,10891694515,9.0327351,-74.0089325
1172223300,10891694516,9.0326716,-74.0092758
1172223300,10891694517,9.0325656,-74.0095977
1172223300,10891694518,9.0320782,-74.0116147
1172223300,10891694519,9.0301006,-74.0137537
1172223300,10891694520,9.0270345,-74.0164641
1172223300,10891694521,9.0260173,-74.0177301
1172223300,10891694522,9.0251273,-74.0198115
1172223300,10891694523,9.0251697,-74.0220431
1172223300,10891694524,9.0258906,-74.0242039
1172223300,10891694525,9.0289418,-74.0307120
1172223300,10891694526,9.0322311,-74.0333295
1172223300,1021637487,9.0356043,-74.0345907
1172223300,1021481235,9.0423484,-74.0344620
1172223300,10891694527,9.0443267,-74.0357546
1172223300,10891694528,9.0447060,-74.0371652
1172223300,10891694529,9.0427458,-74.0414704
1172223300,10891694530,9.0399534,-74.0436520
1172223300,10891694531,9.0347226,-74.0451716
1172223300,10891694532,9.0301921,-74.0459899
1172223300,10891694533,9.0244491,-74.0467624
1172223300,10891694534,9.0224571,-74.0485434
1172223300,10891694535,9.0195537,-74.0546803
1172223300,10891694536,9.0191935,-74.0624479
1172223300,10891694537,9.0219273,-74.0689848
1172223300,10891694538,9.0253392,-74.0739922
1172223300,10891694539,9.0263776,-74.0775112
1172223300,10891694540,9.0253604,-74.0812878
1172223300,10891694541,9.0245551,-74.0846995
1172223300,10891694542,9.0253816,-74.0886692
1172223300,10891694543,9.0243855,-74.0909437
1172223300,10891694544,9.0226902,-74.0948919
1172223300,10891694545,9.0208041,-74.0968017
1172223300,10891694546,9.0197657,-74.1002778
1172223300,10891694547,9.0202107,-74.1024665
1172223300,10891694548,9.0239405,-74.1056851
1172223300,10891694549,9.0259036,-74.1079691
1172223300,10891694550,9.0286239,-74.1094188
1172223300,10891694551,9.0333396,-74.1093500
1172223300,10891694552,9.0381177,-74.1100410
1172223300,10891694553,9.0409786,-74.1116289
1172223300,10891694554,9.0420169,-74.1139678
1172223300,10891694555,9.0414220,-74.1173304
1172223300,10891694556,9.0402872,-74.1190977
1172223300,10891694557,9.0393892,-74.1200618
1172223300,10891694558,9.0356092,-74.1216012
1172223300,10891694559,9.0321418,-74.1223148
1172223300,10891694560,9.0302345,-74.1237525
1172223300,1033752954,9.0283568,-74.1278243
1172223300,10891694561,9.0278186,-74.1328291
1172223300,10891694562,9.0288782,-74.1371850
1172223300,10891694563,9.0325868,-74.1420130
1172223300,10891694564,9.0354900,-74.1427640
1172223300,10891694565,9.0384813,-74.1430928
1172223300,10891694566,9.0392030,-74.1429612
1172223300,1033752621,9.0398425,-74.1428447
1172223300,10891694567,9.0412540,-74.1411976
1172223300,10891694568,9.0434579,-74.1358761
1172223300,10891694569,9.0439877,-74.1325072
1172223300,10891694570,9.0437546,-74.1279797
1172223300,10891694571,9.0429069,-74.1235165
1172223300,10891694572,9.0431188,-74.1213063
1172223300,10891694573,9.0437334,-74.1186027
1172223300,10891694574,9.0452591,-74.1170577
1172223300,10891694575,9.0479504,-74.1162423
1172223300,10891694576,9.0493913,-74.1169719
1172223300,10891694577,9.0511289,-74.1183881
1172223300,10891694578,9.0519425,-74.1230631
1172223300,10891694579,9.0530785,-74.1276578
1172223300,10891694580,9.0560819,-74.1318106
1172223300,10891694581,9.0575078,-74.1325188
1172223300,10891694582,9.0607022,-74.1335147
1172223300,10891694583,9.0626890,-74.1340854
1172223300,1033748739,9.0641480,-74.1347981
1172223300,1033753215,9.0645832,-74.1358693
1172223300,1033747205,9.0643811,-74.1375876
1172223300,10891694584,9.0624233,-74.1406826
1172223300,10891694585,9.0582489,-74.1468624
1172223300,10891694586,9.0559180,-74.1528920
1172223300,10891694587,9.0575496,-74.1574625
1172223300,1033754014,9.0596769,-74.1585088
1172223300,10891694588,9.0654122,-74.1583945
1172223300,10891694589,9.0685895,-74.1576985
1172223300,10891694590,9.0706025,-74.1573338
1172223300,10891694591,9.0711322,-74.1574625
1172223300,10891694592,9.0714289,-74.1576556
1172223300,10891694593,9.0726578,-74.1610459
1172223300,10891694594,9.0735478,-74.1662387
1172223300,10891694595,9.0739145,-74.1715590
1172223300,10891694596,9.0761590,-74.1763942
1172223300,1033752410,9.0787050,-74.1783571
1172223300,1033751117,9.0811523,-74.1787112
1172223300,1033746605,9.0857900,-74.1757923
1172223300,10891694597,9.0870238,-74.1752509
1172223300,10891694598,9.0880621,-74.1754440
1172223300,10891694599,9.0895241,-74.1764096
1172223300,10891694600,9.0923209,-74.1821174
1172223300,10891694601,9.0939736,-74.1873745
1172223300,10891694602,9.0952236,-74.1909579
1172223300,10891694603,9.0979357,-74.1963438
1172223300,10891694604,9.1008808,-74.2009143
1172223300,10891694605,9.1035928,-74.2037038
1172223300,10891694606,9.1061564,-74.2048625
1172223300,10891694607,9.1110718,-74.2072872
1172223300,10891694608,9.1166651,-74.2094759
1172223300,10891694609,9.1191440,-74.2111711
1172223300,10891694610,9.1209236,-74.2142180
1172223300,10891694611,9.1215168,-74.2164067
1172223300,10891694612,9.1213781,-74.2230215
1172223300,10891694613,9.1230634,-74.2279295
1172223300,10891694614,9.1254151,-74.2296676
1172223300,10891694615,9.1286566,-74.2300538
1172223300,10891694616,9.1317273,-74.2269223
1172223300,10891694617,9.1326607,-74.2247752
1172223300,10891694618,9.1334022,-74.2204193
1172223300,10891694619,9.1335081,-74.2200331
1172223300,10891694620,9.1338047,-74.2197541
1172223300,10891694621,9.1345462,-74.2192821
1172223300,10891694622,9.1349063,-74.2192606
1172223300,10891694623,9.1353089,-74.2193893
1172223300,10891694624,9.1370461,-74.2211489
1172223300,10891694625,9.1378723,-74.2227582
1172223300,10891694626,9.1405416,-74.2263845
1172223300,10891694627,9.1429779,-74.2303328
1172223300,10891694628,9.1464099,-74.2340020
1172223300,10891694629,9.1482953,-74.2358903
1172223300,10891694630,9.1530195,-74.2390017
1172223300,10891694631,9.1559430,-74.2404822
1172223300,10891694632,9.1590570,-74.2430357
1172223300,10891694633,9.1617898,-74.2452673
1172223300,10891694634,9.1656664,-74.2489580
1172223300,10891694635,9.1671704,-74.2520050
1172223300,10891694636,9.1676153,-74.2561249
1172223300,10891694637,9.1673611,-74.2619828
1172223300,10891694638,9.1686533,-74.2667679
1172223300,10891694639,9.1686321,-74.2686776
1172223300,10891694640,9.1664290,-74.2723254
1172223300,10891694641,9.1634845,-74.2750720
1172223300,10891694642,9.1602240,-74.2781573
1172223300,10891694643,9.1580346,-74.2824314
1172223300,10891694644,9.1575622,-74.2880502
1172223300,10891694645,9.1587181,-74.2958645
1172223300,10891694646,9.1601374,-74.2983965
1172223300,10891694647,9.1622558,-74.2995981
1172223300,10891694648,9.1680178,-74.2998127
1172223300,10891694649,9.1744363,-74.2982463
1172223300,10891694650,9.1816809,-74.2960791
1172223300,10891694651,9.1868006,-74.2939091
1172223300,10891694652,9.1903626,-74.2916663
1172223300,1033747010,9.1923016,-74.2909563
1172223300,10891694653,9.1950526,-74.2915831
1172223300,10891694654,9.1984624,-74.2933494
1172223300,10891694655,9.2023123,-74.2955212
1172223300,10891694656,9.2039645,-74.2968515
1172223300,10891694657,9.2053624,-74.2982248
1172223300,10891694658,9.2067604,-74.3005637
1172223300,10891694659,9.2083913,-74.3064860
1172223300,10891694660,9.2103188,-74.3107347
1172223300,10891694661,9.2133265,-74.3165497
1172223300,10891694662,9.2160165,-74.3203906
1172223300,10891694663,9.2196172,-74.3280295
1172223300,10891694664,9.2232814,-74.3340377
1172223300,10891694665,9.2265444,-74.3375120
1172223300,10891694666,9.2298048,-74.3409256
1172223300,10891694667,9.2314780,-74.3427066
1172223300,10891694668,9.2338502,-74.3484358
1172223300,10891694669,9.2337654,-74.3510965
1172223300,10891694670,9.2334054,-74.3542508
1172223300,10891694671,9.2316051,-74.3604521
1172223300,10891694672,9.2283222,-74.3662457
1172223300,10891694673,9.2251029,-74.3735627
1172223300,10891694674,9.2240803,-74.3791546
1172223300,1033753238,9.2212087,-74.3838787
1172223300,10891694675,9.2182616,-74.3867377
1172223300,10891694676,9.2139408,-74.3953423
1172223300,10891694677,9.2137078,-74.3992261
1172223300,10891694678,9.2145974,-74.4040112
1172223300,10891694679,9.2188335,-74.4081954
1172223300,10891694680,9.2277504,-74.4125084
1172223300,10891694681,9.2329183,-74.4147829
1172223300,10891694682,9.2358834,-74.4169930
1172223300,10891694686,9.2384517,-74.4199869
1172223300,10891694683,9.2414112,-74.4224004
1172223300,10891694684,9.2437326,-74.4238779
1172223300,10891694685,9.2440384,-74.4244555
1172223300,7882851159,9.2440572,-74.4246708
