OMS_Way_Id,Node_Id,Latitude,Longitude
222909864,1033749106,9.4467463,-74.8050163
222909864,582785943,9.4499932,-74.8075605
222909864,2688327499,9.4535491,-74.8102856
222909864,7891853528,9.4552636,-74.8107791
222909864,582785944,9.4584597,-74.8111654
222909864,7891853527,9.4612641,-74.8111010
222909864,2688327505,9.4630315,-74.8104358
222909864,582785945,9.4663015,-74.8081184
222909864,7891829667,9.4675080,-74.8068094
222909864,7891853525,9.4685027,-74.8051787
222909864,582785946,9.4701113,-74.8012304
222909864,7891853526,9.4706722,-74.7992885
222909864,7891829666,9.4711378,-74.7979903
222909864,582785947,9.4732526,-74.7938922
222909864,582785948,9.4797520,-74.7902870
222909864,7891853524,9.4817414,-74.7892571
222909864,7888917020,9.4844716,-74.7886992
222909864,7888985642,9.4863447,-74.7881949
222909864,582785949,9.4879743,-74.7869396
222909864,7888985644,9.4910325,-74.7827769
222909864,7888985643,9.4917098,-74.7809530
222909864,582785950,9.4930854,-74.7733355
222909864,7888985641,9.4936145,-74.7725845
222909864,7888985640,9.4947362,-74.7718549
222909864,7888985639,9.4976991,-74.7712326
222909864,582785951,9.5008525,-74.7712755
222909864,582785952,9.5040481,-74.7723055
222909864,582785953,9.5127037,-74.7795153
222909864,582785954,9.5185234,-74.7836995
222909864,582785955,9.5255280,-74.7873903
222909864,7713570964,9.5325431,-74.7903621
222909864,582785956,9.5344264,-74.7913063
222909864,582785957,9.5420338,-74.7947717
222909864,582785958,9.5467103,-74.7980762
222909864,582785959,9.5503711,-74.8015309
222909864,582785960,9.5533777,-74.8040320
222909864,7713570963,9.5544338,-74.8042131
222909864,582785961,9.5554796,-74.8040524
222909864,7713570962,9.5567825,-74.8031295
222909864,7887012492,9.5586446,-74.8014343
222909864,7887021035,9.5600518,-74.7994924
222909864,7887021034,9.5615435,-74.7969389
222909864,582785962,9.5640069,-74.7916284
222909864,582785963,9.5720897,-74.7783246
222909864,582785964,9.5763549,-74.7724772
222909864,582786452,9.5793171,-74.7694516
222909864,7713570961,9.5830621,-74.7673274
222909864,7886306595,9.5878912,-74.7663494
222909864,7713570960,9.5899597,-74.7659970
222909864,582786453,9.5970140,-74.7657719
222909864,7886188521,9.6066527,-74.7674775
222909864,582786454,9.6128093,-74.7690869
222909864,7886188522,9.6189023,-74.7713185
222909864,582786455,9.6234931,-74.7740221
222909864,582786456,9.6288666,-74.7777558
222909864,7886188523,9.6335419,-74.7815967
222909864,582786457,9.6381325,-74.7850514
222909864,7886188524,9.6425327,-74.7875619
222909864,7713570959,9.6496829,-74.7903085
222909864,582786458,9.6541527,-74.7912128
222909864,7886701771,9.6544531,-74.7912537
222909864,582786459,9.6558294,-74.7913715
222909864,7886707041,9.6576403,-74.7915906
222909864,582786460,9.6696790,-74.7930476
222909864,582786461,9.6712823,-74.7930491
222909864,582786462,9.6782458,-74.7920393
222909864,7886701772,9.6876029,-74.7905409
222909864,582786463,9.6896828,-74.7902441
222909864,7886701762,9.6918720,-74.7903085
222909864,582786464,9.6939529,-74.7908677
222909864,7886174719,9.7000681,-74.7928620
222909864,582786465,9.7130533,-74.7997059
222909864,7886174718,9.7209011,-74.8051357
222909864,582786466,9.7241158,-74.8076463
222909864,582786467,9.7281959,-74.8119971
222909864,7886583145,9.7285988,-74.8124103
222909864,7886174717,9.7304923,-74.8143518
222909864,7886279359,9.7312007,-74.8148346
222909864,7713570958,9.7320150,-74.8151994
222909864,7886057719,9.7335165,-74.8154783
222909864,7713570957,9.7358429,-74.8152638
222909864,582786468,9.7394788,-74.8142448
222909864,7886057720,9.7459729,-74.8106825
222909864,582786469,9.7566948,-74.8055542
222909864,7886057722,9.7606811,-74.8038483
222909864,7886057718,9.7625208,-74.8033869
222909864,582786470,9.7643712,-74.8034835
222909864,7886878866,9.7687071,-74.8052136
222909864,112354069,9.7756105,-74.8079682
222909864,7886057721,9.7825147,-74.8130643
222909864,582786471,9.7856654,-74.8144913
222909864,7713570956,9.7910891,-74.8168624
222909864,582786472,9.7953921,-74.8206496
222909864,582786473,9.8057635,-74.8322368
222909864,7885857039,9.8112821,-74.8396504
222909864,7885857038,9.8137348,-74.8418927
222909864,7886949342,9.8204089,-74.8457169
222909864,582786474,9.8225727,-74.8469568
222909864,582786475,9.8291799,-74.8488343
222909864,582786476,9.8352620,-74.8512323
222909864,7886834427,9.8384508,-74.8530722
222909864,582786477,9.8416221,-74.8548103
222909864,1267829460,9.8503748,-74.8571921
222909864,1267829451,9.8585352,-74.8572135
222909864,582786478,9.8644757,-74.8571062
222909864,2688327918,9.8701625,-74.8563338
222909864,582786479,9.8762645,-74.8563128
222909864,582786480,9.8848175,-74.8581689
222909864,582786481,9.8961205,-74.8643736
222909864,112652685,9.9027617,-74.8672714
222909864,582786482,9.9079335,-74.8686789
222909864,582786483,9.9138015,-74.8700133
222909864,582786484,9.9267496,-74.8710108
222909864,582786485,9.9306809,-74.8711825
222909864,7713570955,9.9339359,-74.8711396
222909864,582786486,9.9367258,-74.8703671
222909864,7713570954,9.9387971,-74.8693478
222909864,7713570953,9.9404668,-74.8676419
222909864,582786487,9.9439542,-74.8633290
222909864,582786488,9.9505272,-74.8568487
222909864,7864089128,9.9528943,-74.8542953
222909864,7713570952,9.9548175,-74.8516774
222909864,7864089127,9.9559588,-74.8499179
222909864,7713570951,9.9567408,-74.8482657
222909864,7860432898,9.9572480,-74.8462486
222909864,582786489,9.9579032,-74.8429013
222909864,582786490,9.9582836,-74.8396397
222909864,7860432897,9.9594671,-74.8361635
222909864,7713570950,9.9605238,-74.8335886
222909864,582786491,9.9650888,-74.8253060
222909864,7713570949,9.9669697,-74.8200917
222909864,582786492,9.9680898,-74.8143626
222909864,7713570948,9.9687238,-74.8099852
222909864,582786493,9.9683522,-74.7989884
222909864,7713570947,9.9691888,-74.7950721
222909864,7713570946,9.9700130,-74.7928405
222909864,582786494,9.9714289,-74.7909093
222909864,7713570945,9.9732253,-74.7891712
222909864,7713570944,9.9755499,-74.7876692
222909864,582786495,9.9783395,-74.7868538
222909864,7860234983,9.9816997,-74.7864890
222909864,582786496,9.9851866,-74.7865319
222909864,582786497,9.9974433,-74.7869396
222909864,7713570943,10.0023458,-74.7871220
222909864,582786498,10.0090533,-74.7875944
222909864,7713570942,10.0117281,-74.7883988
222909864,582786499,10.0146741,-74.7898259
222909864,582786500,10.0257254,-74.7989884
222909864,7713570941,10.0316117,-74.8055434
222909864,582786501,10.0367339,-74.8116055
222909864,582786502,10.0391003,-74.8142019
222909864,7713570940,10.0420707,-74.8162508
222909864,582786503,10.0508268,-74.8208109
222909864,582786504,10.0629120,-74.8271408
222909864,582786505,10.0745742,-74.8367539
222909864,582786506,10.0796446,-74.8412171
222909864,6392435168,10.0844572,-74.8442323
222909864,582786507,10.0896795,-74.8475041
222909864,6392435154,10.0962448,-74.8501345
222909864,582786508,10.1000310,-74.8530403
222909864,1019433061,10.1028885,-74.8571153
222909864,582786509,10.1058882,-74.8661704
222909864,6392435153,10.1067280,-74.8719353
222909864,582786510,10.1074303,-74.8805900
222909864,6392435152,10.1072570,-74.8883174
222909864,582786511,10.1066854,-74.8970070
222909864,582786512,10.1063174,-74.9027682
222909864,7863609310,10.1062329,-74.9094201
222909864,7863609309,10.1063385,-74.9131537
222909864,582786513,10.1069723,-74.9179173
222909864,582786514,10.1083665,-74.9237967
222909864,7863609308,10.1100776,-74.9281955
222909864,6392435151,10.1122323,-74.9326373
222909864,7713570939,10.1141757,-74.9353731
222909864,582786515,10.1152302,-74.9364678
222909864,582786516,10.1180625,-74.9391604
222909864,7713570938,10.1201327,-74.9407912
222909864,6392435150,10.1227309,-74.9425078
222909864,7713570937,10.1263641,-74.9444175
222909864,582786517,10.1293514,-74.9457159
222909864,6392435149,10.1329500,-74.9465435
222909864,7713570936,10.1369468,-74.9469280
222909864,582786518,10.1427344,-74.9466706
222909864,7713570935,10.1473813,-74.9456835
222909864,6392435148,10.1524505,-74.9436236
222909864,582786519,10.1575408,-74.9414778
222909864,582786520,10.1642362,-74.9377871
222909864,582786521,10.1856176,-74.9282084
222909864,6392435107,10.1890820,-74.9231704
222909864,582787026,10.2002071,-74.9170970
222909864,6392435115,10.2019966,-74.9161491
222909864,6392434666,10.2043077,-74.9149248
222909864,582787027,10.2121159,-74.9114497
222909864,6392435116,10.2184795,-74.9094539
222909864,582787028,10.2248976,-74.9065715
222909864,6392435117,10.2327840,-74.9062012
222909864,110031719,10.2407547,-74.9124399
222909864,6392434665,10.2437646,-74.9118976
222909864,582787029,10.2495410,-74.9101177
222909864,6720006349,10.2532577,-74.9089313
222909864,6392434664,10.2608674,-74.9065022
222909864,6392435131,10.2633173,-74.9058472
222909864,582787030,10.2650814,-74.9053755
222909864,7889108182,10.2672749,-74.9046252
222909864,582787031,10.2780031,-74.9009552
222909864,7713570934,10.2825652,-74.8987126
222909864,6392132749,10.2910329,-74.8943751
222909864,582787032,10.2950517,-74.8869541
222909864,6392132717,10.3017710,-74.8824434
222909864,582787033,10.3093126,-74.8802915
222909864,6392132716,10.3142337,-74.8788371
222909864,582787034,10.3244490,-74.8762360
222909864,7889516785,10.3306310,-74.8736061
222909864,7882713565,10.3332008,-74.8725128
222909864,7882713564,10.3364306,-74.8711395
222909864,7882713553,10.3384465,-74.8704958
222909864,6392132687,10.3402311,-74.8694661
222909864,6392132688,10.3410302,-74.8689855
222909864,7882713563,10.3432172,-74.8691762
222909864,7882713566,10.3462991,-74.8692620
222909864,7882713567,10.3496448,-74.8689401
222909864,582787035,10.3526089,-74.8677710
222909864,7882713562,10.3549219,-74.8661828
222909864,7882713568,10.3569799,-74.8640156
222909864,6392132686,10.3590330,-74.8613741
222909864,7882713569,10.3607160,-74.8584688
222909864,7882713555,10.3620247,-74.8557651
222909864,7882713552,10.3630168,-74.8534048
222909864,582787036,10.3633422,-74.8511627
222909864,7882713570,10.3654758,-74.8492849
222909864,582787038,10.3691996,-74.8464635
222909864,7882713561,10.3722090,-74.8444784
222909864,7882713571,10.3749318,-74.8426545
222909864,7882713572,10.3775068,-74.8409379
222909864,582787040,10.3859160,-74.8363033
222909864,582787041,10.3933664,-74.8331705
222909864,582787044,10.4047421,-74.8303809
222909864,7713570933,10.4074136,-74.8292756
222909864,582787045,10.4110066,-74.8279291
222909864,582787046,10.4156109,-74.8257890
222909864,7889284050,10.4154755,-74.8227740
222909864,7889284049,10.4158131,-74.8212290
222909864,6392106185,10.4168520,-74.8199536
222909864,6392105884,10.4208329,-74.8175876
222909864,582787048,10.4230289,-74.8165730
222909864,6392105883,10.4250521,-74.8160057
222909864,6392105882,10.4269813,-74.8153841
222909864,6392105879,10.4287966,-74.8148272
222909864,6392105877,10.4311502,-74.8145143
222909864,6392105881,10.4321614,-74.8145515
222909864,6392105878,10.4330037,-74.8147819
222909864,582787050,10.4344563,-74.8153820
222909864,6392105875,10.4416246,-74.8217901
222909864,582787051,10.4461681,-74.8210254
222909864,6392105873,10.4491436,-74.8202433
222909864,582787052,10.4536381,-74.8180428
222909864,6392105874,10.4590396,-74.8146335
222909864,582787053,10.4630282,-74.8133436
222909864,6392105871,10.4690274,-74.8115768
222909864,582787054,10.4764270,-74.8100176
222909864,6392105870,10.4809381,-74.8086018
222909864,582787055,10.4856791,-74.8064664
222909864,582787056,10.4965874,-74.7990412
222909864,6392132261,10.5000528,-74.7970997
222909864,6392105869,10.5018582,-74.7960882
222909864,582787057,10.5081597,-74.7913280
222909864,6392105868,10.5116730,-74.7868634
222909864,582787058,10.5147210,-74.7828522
222909864,582787059,10.5208603,-74.7765651
222909864,6392105867,10.5253674,-74.7728206
222909864,582787061,10.5328643,-74.7635188
222909864,582787062,10.5346785,-74.7614803
222909864,7892785165,10.5363468,-74.7594524
222909864,7892785173,10.5383509,-74.7571564
222909864,7892785172,10.5398381,-74.7550964
222909864,6392105805,10.5420560,-74.7525056
222909864,7892785171,10.5446901,-74.7492492
222909864,7892545689,10.5470211,-74.7465027
222909864,582787063,10.5493926,-74.7428336
222909864,7892785170,10.5522316,-74.7394108
222909864,7892785166,10.5534234,-74.7375441
222909864,582787064,10.5544074,-74.7341362
222909864,7713570932,10.5550425,-74.7313804
222909864,7892785167,10.5560180,-74.7286391
222909864,6392105852,10.5570102,-74.7258471
222909864,7892785168,10.5580537,-74.7227705
222909864,6392105851,10.5592126,-74.7191538
222909864,7713570931,10.5600207,-74.7167624
222909864,7713570930,10.5609384,-74.7148526
222909864,7892785169,10.5616239,-74.7137958
222909864,7892545690,10.5625784,-74.7132540
222909864,7713570929,10.5639020,-74.7130716
222909864,6392105850,10.5656796,-74.7130281
222909864,7892545691,10.5674722,-74.7133398
222909864,582787065,10.5715310,-74.7147241
222909864,7892545692,10.5746440,-74.7161937
222909864,7892545693,10.5781876,-74.7178674
222909864,582787066,10.5816768,-74.7193804
222909864,7713570928,10.5838404,-74.7202706
222909864,7892545694,10.5866247,-74.7211504
222909864,582787067,10.5893123,-74.7215263
222909864,6814736146,10.5924763,-74.7219340
222909864,7892545695,10.5954834,-74.7235751
222909864,582787068,10.5980655,-74.7242084
222909864,582787069,10.6010710,-74.7249057
222909864,7892545696,10.6045633,-74.7255278
222909864,6392105849,10.6078262,-74.7256758
222909864,7713570927,10.6110066,-74.7256565
222909864,6392105848,10.6151022,-74.7252638
222909864,582787070,10.6195693,-74.7249270
222909864,582787071,10.6299877,-74.7241974
222909864,582787072,10.6413757,-74.7236395
222909864,6392081560,10.6493471,-74.7234464
222909864,582787073,10.6575503,-74.7229099
222909864,582787074,10.6652471,-74.7223306
222909864,7883031589,10.6707508,-74.7223735
222909864,6392081561,10.6751850,-74.7225672
222909864,582787075,10.6830230,-74.7253347
222909864,6392081802,10.6885157,-74.7266114
222909864,582787076,10.7079324,-74.7276489
222909864,7713570926,10.7149240,-74.7276306
222909864,7713570925,10.7181498,-74.7268152
222909864,7713570924,10.7208274,-74.7250987
222909864,582787077,10.7224807,-74.7230067
222909864,582787078,10.7354571,-74.7178998
222909864,7883373160,10.7374194,-74.7176099
222909864,7713570923,10.7407187,-74.7174490
222909864,582787079,10.7446765,-74.7181787
222909864,6392047511,10.7623794,-74.7220946
222909864,582787080,10.7661949,-74.7247553
222909864,7713570922,10.7683977,-74.7256351
222909864,6392047510,10.7707797,-74.7259247
222909864,582787081,10.7738768,-74.7248307
222909864,6392047509,10.7805377,-74.7264185
222909864,582787082,10.7870089,-74.7298088
222909864,6392047508,10.7968602,-74.7343471
222909864,7889883888,10.7991094,-74.7360474
222909864,582787083,10.8016160,-74.7367397
222909864,7889883889,10.8088577,-74.7381556
222909864,582787084,10.8160959,-74.7389928
222909864,582787085,10.8264443,-74.7404733
222909864,6392047507,10.8350120,-74.7411840
222909864,7889883890,10.8393124,-74.7415138
222909864,10035471346,10.8438523,-74.7413745
222909864,1031363267,10.8494068,-74.7411097
222909864,6392047506,10.8495314,-74.7410956
222909864,10035471344,10.8533146,-74.7404519
222909864,10035471343,10.8545550,-74.7397315
222909864,4183822156,10.8555558,-74.7392534
222909864,10035471342,10.8567593,-74.7378102
222909864,10035471338,10.8607236,-74.7365034
222909864,7713570920,10.8646466,-74.7349877
222909864,583267657,10.8679587,-74.7328840
222909864,6392019296,10.8694421,-74.7307909
222909864,7892998487,10.8702697,-74.7287035
222909864,6392019297,10.8711337,-74.7252918
222909864,6392019295,10.8717448,-74.7220946
222909864,6392019308,10.8722084,-74.7195196
222909864,1660144594,10.8728616,-74.7171593
222909864,1660144595,10.8737361,-74.7147238
222909864,7892998488,10.8746844,-74.7134686
222909864,6392019294,10.8757471,-74.7126644
222909864,7892998489,10.8766441,-74.7124386
222909864,7892998490,10.8775081,-74.7123206
222909864,1660144596,10.8796996,-74.7123098
222909864,6392013660,10.8819121,-74.7126103
222909864,1660144597,10.8974466,-74.7153380
222909864,583267658,10.9041048,-74.7172348
222909864,583267659,10.9088061,-74.7196471
222909864,583267660,10.9127461,-74.7229516
222909864,10035471330,10.9162678,-74.7273088
222909864,583267661,10.9202047,-74.7306763
222909864,4183890743,10.9231101,-74.7338828
222909864,583267662,10.9298690,-74.7444699
222909864,583267663,10.9352228,-74.7494647
222909864,6391951207,10.9377368,-74.7512445
222909864,1508325627,10.9402295,-74.7530092
222909864,1022306641,10.9442045,-74.7536320
